access_personal_info___,alter_phone_state___,anti_debug_____,create_folder_____,create_process`_____,create_thread_____,device_access_____,execute_____,fs_access____,fs_access()____,fs_access(create)____,fs_access(create__append)__,fs_access(create__read)__,fs_access(create__read__write),fs_access(create__write)__,fs_access(create__write__append),fs_access(read)____,fs_access(read__write)__,fs_access(write)____,fs_pipe_access___,fs_pipe_access()___,fs_pipe_access(read)___,fs_pipe_access(read__)_,fs_pipe_access(read__write)_,fs_pipe_access(write)___,network_access____,network_access()____,network_access(read)____,network_access(read__write)__,network_access(read__write__),network_access(write)____,network_access(write__)__,sms_send____,terminate_process,terminate_thread,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addaccessibilityinteractionconnection,addaccountexplicitly,addclient,addperiodicsync,addstatuschangelistener,addtodisplay,addtodisplaywithoutinputchannel,addwithoutinputchannel,attachengine,beginrestoresession,bind,brk,cancelallnotifications,cancelnotificationwithtag,cancelsync,canceltoast,cancelvibrate,capset,chdir,checkoperation,checkpackage,checkpermission,checksignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsepanels,connect,currenttocanonicalpackagenames,datachanged,deletehost,disconnect,displaycompletions,dup,dup2,endrestoresession,engineshown,enqueuenotificationwithtag,enqueuetoast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishdrawing,finishinput,finishspellcheckerservice,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderispresent,getaccounts,getaccountsasuser,getactiveadmins,getactivenetworkinfo,getactivephonetype,getactivityinfo,getallcellinfo,getallnetworkinfo,getallpkgusagestats,getallproviders,getanimationscale,getappwidgetids,getappwidgetinfo,getapplicationenabledsetting,getapplicationinfo,getapplicationrestrictions,getauthenticatortypes,getbestprovider,getboolean,getcallstate,getcameradisabled,getcamerainfo,getcelllocation,getclientdefaultlanguage,getcomponentenabledsetting,getconfigurednetworks,getconnectioninfo,getcurrentinputmethodsubtype,getcurrentmodetype,getcurrentspellchecker,getcurrentspellcheckersubtype,getdataactivity,getdatanetworktype,getdatastate,getdeviceid,getdevicelist,getdeviceowner,getdevicesvn,getdhcpinfo,getdisplayframe,getdisplayids,getdisplayinfo,getenabledaccessibilityservicelist,getenabledinputmethodlist,getenabledinputmethodsubtypelist,getflashlightenabled,getfromlocation,getglobalsearchactivity,getgroupidlevel1,getheighthint,geticcserialnumber,getintouchmode,getinputdevice,getinputdeviceids,getinputmethodlist,getinstalllocation,getinstalledapplications,getinstalledpackages,getinstalledproviders,getinstallerpackagename,getissyncable,getlastchosenactivity,getlastinputmethodsubtype,getlastlocation,getline1number,getlong,getmastersyncautomatically,getmessenger,getmobiledataenabled,getmobileifaces,getmode,getnameforuid,getneighboringcellinfo,getnetworkinfo,getnetworkpreference,getnightmode,getnumberofcameras,getpackagegids,getpackageinfo,getpackagesizeinfo,getpackagesforuid,getpassword,getpermissiongroupinfo,getpermissioninfo,getpreferredactivities,getpreferredpackages,getprimaryclip,getproviderinfo,getproviderproperties,getproviders,getproxy,getreceiverinfo,getringermode,getringtoneplayer,getscanresults,getsearchableinfo,getsearchablesinglobalsearch,getserviceinfo,getspellcheckerservice,getstate,getstorageencryptionstatus,getstreammaxvolume,getstreamvolume,getstring,getsubscriberid,getsyncautomatically,getsystemavailablefeatures,getsystemsharedlibrarynames,gettetheredifaces,getuserdata,getusericon,getuserrestrictions,getuserserialnumber,getusers,getvibratesetting,getvoicemailalphatag,getvoicemailnumber,getwallpaper,getwallpaperinfo,getwidthhint,getwifiapconfiguration,getwifiapenabledstate,getwifidisplaystatus,getwifienabledstate,getwifiservicemessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasclipboardtext,hasicccard,haskeys,hasnamedwallpaper,hasnavigationbar,hasprimaryclip,hassystemfeature,hasvibrator,hidesoftinput,inkeyguardrestrictedinputmode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isactivenetworkmetered,isadminactive,isbluetootha2dpon,isbluetoothscoon,iscamerasoundforced,isimssmssupported,iskeyguardlocked,iskeyguardsecure,ispackageavailable,isproviderenabled,issafemode,isscanalwaysavailable,isscreenon,isspeakerphoneon,isspellcheckerenabled,issyncactive,iswakelocklevelsupported,lgetxattr,link,listen,locationcallbackfinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyappwidgetviewdatachanged,notifychange,onchange,onclose,onfinished,ongetsentencesuggestionsmultiple,onrectangleonscreenrequested,onrequestcontinued,onresult,open,opensession,partiallyupdateappwidgetids,performdeferreddestroy,pingsupplicant,pipe,pipe2,play,playsoundeffect,playsoundeffectvolume,poll,prctl,pread64,preparevpn,ptrace,pwrite64,querycontentproviders,queryintentactivities,queryintentcontentproviders,queryintentreceivers,queryintentservices,read,readlink,reassociate,recvfrom,recvmsg,reenablekeyguard,registercallback,registercontentobserver,registerinputdeviceschangedlistener,registermediabuttonintent,registerremotecontrolclient,registersuggestionspansfornotification,relayout,releasemulticastlock,releasewakelock,releasewifilock,remove,removeaccessibilityinteractionconnection,removeactiveadmin,removegpsstatuslistener,removeprimaryclipchangedlistener,removestatuschangelistener,rename,requestlocationupdates,requestscanfile,resolvecontentprovider,resolveintent,resolveservice,restorepackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendaccessibilityevent,sendextracommand,sendmultiparttext,sendtext,sendmsg,sendto,set,setapplicationenabledsetting,setcallback,setcomponentenabledsetting,setdimensionhints,setdiscoveryrequest,setextractedtext,setflashlightenabled,seticonvisibility,setintouchmode,setissyncable,setmetadata,setmobiledataenabled,setmode,setnetworkpreference,setnightmode,setplaybackstate,setplaybackstateforrcc,setprimaryclip,setradio,setringermode,setspeakerphoneon,setstreammute,setstreamvolume,setsyncautomatically,settextaftercursor,settextbeforecursor,settransparentregion,settransportcontrolinfo,setwallpaper,setwallpaperposition,setwifiapconfiguration,setwifiapenabled,setwifienabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showsoftinput,showstrictmodeviolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startbluetoothsco,startinput,startscan,startwatchingroutes,startwifidisplayscan,stat64,statfs64,statusbarvisibilitychanged,stop,stoplistening,stopusingnetworkfeature,symlink,sync,sysinfo,timer_create,timer_settime,togglesoftinput,truncate,ugetrlimit,umask,uname,unlink,unregistercontentobserver,unregistermediabuttonintent,unregisterremotecontrolclient,updateappwidgetids,updateappwidgetprovider,updateselection,updateservicelocation,utimes,vfork,vibrate,vibratepattern,wait4,watchrotation,windowgainedfocus,write,writev,class
147,0,5,3,4,104,68,9,705,23,43,0,6,0,29,0,7794,0,9,21,0,3,2,8,0,28,18,0,23,0,7,3,0,3,41,26,107,13363,0,0,586,0,3,0,1,0,0,2,1,0,0,0,30,230,0,0,0,0,0,1,0,0,0,19,0,37,0,0,3227,104,8946,0,49,0,0,0,0,0,17,6,0,0,0,0,22,32,861,0,9,41,3,0,7,136,0,1303,100,7,0,0,14,4,8586,0,21,0,0,5244,0,0,0,0,32,25,1,0,1,0,0,1,0,0,0,19,0,0,0,0,0,0,0,18,0,0,0,14,0,0,0,0,0,5,0,36,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,12,1,1,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1011,10,10,10,0,0,0,292,0,210,0,0,0,38,57,332,1006,325,0,0,0,0,1,0,4,0,0,0,16073,3,1,1506,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,192,20228,753,8,0,0,687,0,2725,0,1,0,271,566,0,0,0,0,0,0,0,0,0,8654,1,0,2,0,34,0,0,0,0,22,209,352,0,5,249,0,0,0,0,0,29827,0,0,777,3,0,1,8,1,0,0,0,8,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1,2,0,0,0,3,376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,132,1,1,1,0,46,0,0,0,0,27,148,112,0,70,9,0,0,0,0,0,483,14,0,0,0,0,0,0,0,0,0,0,0,4,0,1,25,0,0,0,0,0,0,0,0,0,0,0,7,0,2,796,931,4
63,0,0,23,3,107,131,3,279,27,98,0,1,6,101,1,2212,0,13,4,0,0,0,10,0,12,15,0,28,0,8,2,0,3,51,2098,110,213,0,0,601,0,0,0,2,0,0,3,0,0,0,0,11,470,0,0,0,0,0,1,0,0,0,0,0,66,0,0,284494,107,2781,0,35,0,0,0,0,0,38,0,0,0,0,0,13,44,100799,0,3,51,3,0,14,121,0,1420,200,4,0,0,10,3,3097,0,49,17,0,84607,0,0,0,0,68,0,5,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,38,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,12,12,12,0,0,0,53621,0,171,0,0,0,22,53,415,158820,53634,0,0,0,0,1,0,4,0,0,0,0,0,0,5955,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,416,336,1120,31,0,0,1049,0,1695,0,3,0,456,27,0,0,0,0,0,0,0,0,0,2842,1,0,0,0,14,0,0,0,0,7,258,319,0,0,383,0,2,0,0,0,51281,1,0,2344,11,0,1,1,0,0,0,0,8,0,1,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,125,1,1,1,0,103,0,0,0,0,25,161,646,0,51,14,0,0,0,0,0,496,4,0,0,0,0,0,0,0,0,0,0,0,5,0,1,53,0,0,0,0,0,0,0,0,0,0,0,3,0,4,47178,599,1
1,0,0,3,0,28,5,0,20,0,2,0,0,2,2,0,18,0,6,3,0,0,0,5,0,9,0,0,3,0,1,0,0,0,2,0,28,6,0,0,20,0,0,0,1,0,0,2,0,0,0,0,2,122,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1290,28,58,0,3,0,0,0,0,0,14,0,0,0,0,0,7,15,187,0,0,2,0,0,0,0,0,77,5,4,0,0,2,0,31,0,0,0,0,642,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,10,0,0,0,146,0,48,0,0,0,1,4,182,14,144,0,0,0,0,1,0,3,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,1,0,32,10,130,3,0,0,167,0,328,0,0,0,61,6,0,0,0,0,0,0,0,0,0,55,1,0,0,0,8,0,0,0,0,1,110,44,0,0,0,0,0,0,0,0,94,0,0,126,3,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1,1,1,0,1,0,0,0,0,1,30,172,0,4,9,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,181,54,4
16,0,0,6,0,39,17,0,45,6,5,0,0,2,12,0,799,0,6,1,0,0,0,8,0,11,9,0,7,0,3,0,0,0,4,4623,39,144,0,0,39,0,1,0,1,0,0,1,0,0,0,0,4,365,0,0,0,0,0,1,0,0,0,0,0,10,0,0,126877,39,908,0,8,0,0,0,0,0,28,0,0,0,0,0,8,18,22210,0,0,4,0,0,0,0,0,91,5,2,0,0,2,0,902,0,7,0,0,3566,0,0,0,0,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,12,12,0,0,0,18253,0,54,0,0,0,6,19,281,1258,18243,0,0,0,0,1,0,3,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,40,20,301,6,0,0,276,0,397,0,0,0,114,13,0,0,0,0,0,0,0,0,0,886,1,0,0,0,9,0,0,0,0,1,140,17,0,0,1,0,0,0,0,0,4939,1,0,799,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,363,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1,1,1,0,17,0,0,0,0,1,43,210,0,18,12,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2101,135,3
0,0,0,0,0,9,24,0,32,0,5,0,1,0,3,0,10,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,144,9,98,0,1,0,0,0,0,0,12,0,0,0,0,0,1,1,50,0,0,0,0,0,2,28,0,219,15,0,0,0,4,0,146,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,41,0,33,0,0,0,0,3,25,138,55,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,46,1,0,0,73,0,47,0,0,0,36,4,0,0,0,0,0,0,0,0,0,81,0,0,0,0,2,0,0,0,0,0,92,56,0,0,30,0,0,0,0,0,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,4
1,0,0,5,0,41,18,0,55,4,11,0,0,6,4,1,855,0,6,2,0,0,0,8,0,11,0,0,18,0,5,0,0,0,5,1347,41,6,0,0,46,0,0,0,1,0,0,2,0,0,0,0,5,304,0,0,0,0,0,1,0,0,0,0,0,2,0,0,29310,41,990,0,19,0,0,0,0,0,37,0,0,0,0,0,9,69,3656,0,0,5,0,0,0,0,0,259,20,4,0,0,2,0,832,0,0,27,0,2978,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,12,12,0,0,0,1814,0,94,0,0,0,14,11,541,1711,1769,0,0,0,0,1,0,4,0,0,0,0,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,86,28,234,5,0,0,249,0,325,0,0,0,93,21,0,0,0,0,0,0,0,0,0,956,1,0,0,0,10,0,0,0,0,2,124,31,0,0,51,0,0,0,0,0,3019,1,0,2624,19,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,3,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,1,1,0,40,0,0,0,0,31,46,253,0,20,14,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1113,217,4
7,0,0,15,0,52,9,0,48,5,9,0,0,6,20,1,820,0,7,4,0,0,0,9,0,11,3,0,9,0,4,0,0,0,10,1013,52,36,0,0,90,0,3,0,1,0,0,3,0,0,0,0,4,187,0,0,0,0,0,1,0,0,0,0,0,15,0,0,7499,52,925,0,9,0,0,0,0,0,18,0,0,0,0,0,12,32,1881,0,0,10,0,0,0,0,0,221,20,3,0,0,2,0,934,0,10,1,0,1826,0,0,0,0,24,0,1,0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,12,12,12,0,0,0,557,0,77,0,0,0,7,14,299,843,539,0,0,0,0,1,0,3,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,89,54,292,26,0,0,285,0,496,0,0,0,113,14,0,0,0,0,0,0,0,0,0,920,1,0,0,0,13,0,0,0,0,4,139,39,0,0,6,0,0,0,0,0,2176,1,0,780,7,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,7,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,1,1,1,0,18,0,0,0,4,1,62,114,0,13,14,0,1,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,570,115,1
16,0,0,6,0,39,17,0,44,6,5,0,0,2,12,0,765,0,6,1,0,0,0,8,0,11,9,0,8,0,4,0,0,0,4,4944,39,144,0,0,39,0,1,0,1,0,0,1,0,0,0,0,5,351,0,0,0,0,0,1,0,0,0,0,0,10,0,0,196767,39,877,0,10,0,0,0,0,0,28,0,0,0,0,0,8,18,35566,0,0,4,0,0,0,0,0,92,5,2,0,0,2,0,872,0,7,0,0,3647,0,0,0,0,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,12,12,0,0,0,31879,0,51,0,0,0,8,20,282,1260,31869,0,0,0,0,1,0,3,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,40,20,285,6,0,0,281,0,408,0,0,0,119,17,0,0,0,0,0,0,0,0,0,851,1,0,0,0,9,0,0,0,0,1,145,17,0,0,1,0,0,0,0,0,4751,1,0,776,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,14,365,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1,1,1,0,20,0,0,0,2,1,43,207,0,20,12,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1972,130,3
0,0,0,3,0,9,2,0,3,3,3,0,0,0,6,0,8,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,6,0,0,57,9,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,14,0,4,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,18,0,0,0,0,3,23,6,29,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,36,3,0,0,58,0,54,0,0,0,28,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,91,24,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,10,41,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3
3,0,0,2,0,13,3,0,9,0,2,0,0,0,2,0,15,0,6,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,4,0,13,6,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,1,0,0,442,13,35,0,4,0,0,0,0,0,6,0,0,0,0,0,1,3,99,0,0,4,0,0,0,0,0,10,0,1,0,0,2,0,11,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,0,38,0,0,0,0,3,27,6,99,0,0,0,0,1,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,89,2,0,0,89,0,183,0,0,0,33,4,0,0,0,0,0,0,0,0,0,37,1,0,0,0,2,0,0,0,0,1,93,16,0,0,0,0,0,0,0,0,47,0,0,72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,3,0,0,0,0,1,17,36,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,153,3
0,0,0,0,0,8,2,0,3,0,1,0,0,0,2,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,8,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,12,0,0,0,0,3,21,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,29,0,0,0,32,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2
